region,Year,Gender,Age_Group,IM,outcome,Condition_Alcohol,Count,Total_Days,Acute_Days,ALC_Days,Cost,AAF_Total,AAF_Sensitivity,AA_Count,AA_Total_Days,AA_Acute_Days,AA_ALC_Days,AA_Cost
BC,2012,Female,65+,(5).(5),Morbidity,Haemorrhagic stroke,403,8021,5807,2214,8398054.994,-0.08077,-0.08077,-32.55031,-647.85617,-469.03139,-178.82478,-678310.9019
BC,2012,Female,65+,(5).(6),Morbidity,Ischaemic stroke,1853,32427,24264,8163,27702450.93,-0.08489,-0.08489,-157.30117,-2752.72803,-2059.77096,-692.95707,-2351661.059
BC,2012,Female,65+,(5).(7),Morbidity,Oesophageal varices,13,75,75,0,112606.764,0.538968,0.538968,7.006584,40.4226,40.4226,0,60691.44238
BC,2012,Female,65+,(6).(1),Morbidity,Alcoholic gastritis,7,32,32,0,23670.1179,1,1,7,32,32,0,23670.1179
BC,2012,Female,65+,(6).(2),Morbidity,Liver cirrhosis,83,1283,1093,190,1166606.425,0.538968,0.538968,44.734344,691.495944,589.092024,102.40392,628763.5314
BC,2012,Female,65+,(6).(3),Morbidity,Acute pancreatitis,403,3144,2871,273,2777512.356,0.167744,0.167744,67.600832,527.387136,481.593024,45.794112,465911.0327
BC,2012,Female,65+,(6).(4),Morbidity,Chronic pancreatitis,26,406,399,7,529167.1021,0.29899,0.29899,7.77374,121.38994,119.29701,2.09293,158215.6719
BC,2012,Female,65+,(6).(5),Morbidity,Alcohol-induced pancreatitis,12,116,110,6,135095.8376,1,1,12,116,110,6,135095.8376
BC,2012,Female,65+,(7).(1),Morbidity,Motor vehicle collisions,371,5947,4766,1181,6122337.56,0.062556965,0.062556965,23.20863402,372.0262709,298.1464952,73.87977567,382994.8565
BC,2012,Female,65+,(8).(1),Morbidity,Falls,9235,158744,117807,40937,131495925.8,0.054483,0.054483,503.150505,8648.849352,6418.478781,2230.370571,7164292.525
BC,2012,Female,65+,(8).(2),Morbidity,Drowning,2,4,4,0,6035.2396,0.054483,0.054483,0.108966,0.217932,0.217932,0,328.8179591
BC,2012,Female,65+,(8).(3),Morbidity,Fires,13,427,303,124,764743.4206,0.054483,0.054483,0.708279,23.264241,16.508349,6.755892,41665.51578
BC,2012,Female,65+,(8).(4),Morbidity,Accidental poisoning by substances other than alcohol,251,2176,1715,461,1997839.171,0.054483,0.054483,13.675233,118.555008,93.438345,25.116663,108848.2715
BC,2012,Female,65+,(8).(5).(1),Morbidity,Accidental poisoning by alcohol,3,7,7,0,15274.0744,1,1,3,7,7,0,15274.0744
BC,2012,Female,65+,(8).(5).(2),Morbidity,Accidental poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Female,65+,(8).(6),Morbidity,Other unintentional injuries,402,6135,4886,1249,5793121.018,0.054483,0.054483,21.902166,334.253205,266.203938,68.049267,315626.6124
BC,2012,Female,65+,(9).(1),Morbidity,Intentional self-poisoning by substances other than alcohol,118,1413,1251,162,1042826.604,0.066369,0.066369,7.831542,93.779397,83.027619,10.751778,69211.35889
BC,2012,Female,65+,(9).(2).(1),Morbidity,Intentional self-poisoning by alcohol,2,3,3,0,5023.3924,1,1,2,3,3,0,5023.3924
BC,2012,Female,65+,(9).(2).(2),Morbidity,Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Female,65+,(9).(3),Morbidity,Other intentional self-harm,8,155,133,22,152541.4118,0.066369,0.066369,0.530952,10.287195,8.827077,1.460118,10124.02096
BC,2012,Female,65+,(9).(4),Morbidity,Assault / homicide,24,435,204,231,374684.1965,0.066369,0.066369,1.592856,28.870515,13.539276,15.331239,24867.41544
BC,2012,Female,65+,(9).(5),Morbidity,Other intentional injury,0,0,0,0,0,0.066369,0.066369,0,0,0,0,0
BC,2012,Female,65+,(A).(1),Morbidity,Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Female,65+,(A).(2),Morbidity,Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Female,65+,(A).(3),Morbidity,Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,15-34,(1).(1),Morbidity,Tuberculosis,13,438,438,0,279548.8943,0.543028,0.543028,7.059364,237.846264,237.846264,0,151802.877
BC,2012,Male,15-34,(1).(2),Morbidity,HIV,23,401,401,0,367048.3918,0.070133,0.070133,1.613059,28.123333,28.123333,0,25742.20486
BC,2012,Male,15-34,(1).(3),Morbidity,Lower respiratory tract infections,173,781,777,4,1164977.581,0.135363,0.135363,23.417799,105.718503,105.177051,0.541452,157694.8603
BC,2012,Male,15-34,(2).(1),Morbidity,Oral cavity and pharynx cancer,2,4,4,0,4622.0616,0.610577,0.610577,1.221154,2.442308,2.442308,0,2822.124506
BC,2012,Male,15-34,(2).(2),Morbidity,Oesaphageal cancer,0,0,0,0,0,0.604045,0.604045,0,0,0,0,0
BC,2012,Male,15-34,(2).(3),Morbidity,Colorectal cancer,9,109,109,0,127668.8254,0.24494,0.24494,2.20446,26.69846,26.69846,0,31271.20209
BC,2012,Male,15-34,(2).(4),Morbidity,Liver cancer,2,7,7,0,12622.8232,0.201127,0.201034,0.402254,1.407889,1.407889,0,2538.790562
BC,2012,Male,15-34,(2).(5),Morbidity,Pancreatic cancer,0,0,0,0,0,0.089124,0.089124,0,0,0,0,0
BC,2012,Male,15-34,(2).(6),Morbidity,Laryngeal cancer,0,0,0,0,0,0.382667,0.382667,0,0,0,0,0
BC,2012,Male,15-34,(2).(7),Morbidity,Breast cancer,0,0,0,0,0,0,0,0,0,0,0,0
BC,2012,Male,15-34,(3).(1),Morbidity,Diabetes,57,329,321,8,282513.297,0.032092,0.032022,1.829244,10.558268,10.301532,0.256736,9066.416727
BC,2012,Male,15-34,(4).(1),Morbidity,Alcoholic psychoses,313,644,638,6,747245.9995,1,1,313,644,638,6,747245.9995
BC,2012,Male,15-34,(4).(2),Morbidity,Alcohol abuse,58,151,147,4,181252.1342,1,1,58,151,147,4,181252.1342
BC,2012,Male,15-34,(4).(3),Morbidity,Alcohol dependence,91,399,396,3,351984.8573,1,1,91,399,396,3,351984.8573
BC,2012,Male,15-34,(4).(4),Morbidity,Degeneration of nervous system due to alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,15-34,(4).(5),Morbidity,Epilepsy,163,591,591,0,893853.6379,0.366811,0.366811,59.790193,216.785301,216.785301,0,327875.3468
BC,2012,Male,15-34,(4).(6),Morbidity,Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,15-34,(4).(7),Morbidity,Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,15-34,(5).(1),Morbidity,Hypertension,13,66,66,0,77389.6153,0.242409,0.242409,3.151317,15.998994,15.998994,0,18759.93926
BC,2012,Male,15-34,(5).(2),Morbidity,Ischaemic heart disease,49,166,166,0,406596.501,0.052039,-0.10044,2.549911,8.638474,8.638474,0,21158.87532
BC,2012,Male,15-34,(5).(3),Morbidity,Alcoholic cardiomypathy,1,1,1,0,1612.8678,1,1,1,1,1,0,1612.8678
BC,2012,Male,15-34,(5).(4),Morbidity,Atrial fibrillation and cardiac arrhythmia,69,179,179,0,440573.7135,0.165191,0.165191,11.398179,29.569189,29.569189,0,72778.81231
BC,2012,Male,15-34,(5).(5),Morbidity,Haemorrhagic stroke,18,165,165,0,247540.3967,0.237895,0.237895,4.28211,39.252675,39.252675,0,58888.62267
BC,2012,Male,15-34,(5).(6),Morbidity,Ischaemic stroke,20,139,139,0,145149.4767,0.034052,0.034052,0.68104,4.733228,4.733228,0,4942.629981
BC,2012,Male,15-34,(5).(7),Morbidity,Oesophageal varices,3,6,6,0,8947.3852,0.543735,0.543735,1.631205,3.26241,3.26241,0,4865.006492
BC,2012,Male,15-34,(6).(1),Morbidity,Alcoholic gastritis,13,30,30,0,42451.9699,1,1,13,30,30,0,42451.9699
BC,2012,Male,15-34,(6).(2),Morbidity,Liver cirrhosis,26,174,168,6,279336.8415,0.543735,0.543735,14.13711,94.60989,91.34748,3.26241,151885.2175
BC,2012,Male,15-34,(6).(3),Morbidity,Acute pancreatitis,129,679,674,5,644354.3708,0.417923,0.417923,53.912067,283.769717,281.680102,2.089615,269290.5117
BC,2012,Male,15-34,(6).(4),Morbidity,Chronic pancreatitis,21,122,122,0,109529.0916,0.560096,0.560096,11.762016,68.331712,68.331712,0,61346.80609
BC,2012,Male,15-34,(6).(5),Morbidity,Alcohol-induced pancreatitis,89,604,604,0,845944.7276,1,1,89,604,604,0,845944.7276
BC,2012,Male,15-34,(7).(1),Morbidity,Motor vehicle collisions,526,4303,4070,233,7915159.171,0.256475047,0.256475047,134.9058747,1103.612127,1043.853441,59.75868595,2030040.82
BC,2012,Male,15-34,(8).(1),Morbidity,Falls,842,3030,3020,10,5943605.774,0.294645,0.294645,248.09109,892.77435,889.8279,2.94645,1751253.723
BC,2012,Male,15-34,(8).(2),Morbidity,Drowning,7,35,35,0,90477.288,0.294645,0.294645,2.062515,10.312575,10.312575,0,26658.68052
BC,2012,Male,15-34,(8).(3),Morbidity,Fires,31,172,172,0,400005.6392,0.294645,0.294645,9.133995,50.67894,50.67894,0,117859.6616
BC,2012,Male,15-34,(8).(4),Morbidity,Accidental poisoning by substances other than alcohol,231,845,836,9,1499561.37,0.294645,0.294645,68.062995,248.975025,246.32322,2.651805,441838.2598
BC,2012,Male,15-34,(8).(5).(1),Morbidity,Accidental poisoning by alcohol,22,67,67,0,198364.8995,1,1,22,67,67,0,198364.8995
BC,2012,Male,15-34,(8).(5).(2),Morbidity,Accidental poisoning by NB alcohol,1,2,2,0,2073.4563,1,1,1,2,2,0,2073.4563
BC,2012,Male,15-34,(8).(6),Morbidity,Other unintentional injuries,1112,4766,4396,370,8811726.457,0.294645,0.294645,327.64524,1404.27807,1295.25942,109.01865,2596331.142
BC,2012,Male,15-34,(9).(1),Morbidity,Intentional self-poisoning by substances other than alcohol,281,1534,1436,98,1479653.817,0.351183,0.351183,98.682423,538.714722,504.298788,34.415934,519629.2663
BC,2012,Male,15-34,(9).(2).(1),Morbidity,Intentional self-poisoning by alcohol,7,8,8,0,29979.6425,1,1,7,8,8,0,29979.6425
BC,2012,Male,15-34,(9).(2).(2),Morbidity,Intentional self-poisoning by NB alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,15-34,(9).(3),Morbidity,Other intentional self-harm,95,1724,1498,226,1580742.046,0.351183,0.351183,33.362385,605.439492,526.072134,79.367358,555129.7338
BC,2012,Male,15-34,(9).(4),Morbidity,Assault / homicide,556,2277,2257,20,4506487.562,0.351183,0.351183,195.257748,799.643691,792.620031,7.02366,1582601.822
BC,2012,Male,15-34,(9).(5),Morbidity,Other intentional injury,7,40,40,0,43141.861,0.351183,0.351183,2.458281,14.04732,14.04732,0,15150.68817
BC,2012,Male,15-34,(A).(1),Morbidity,Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,15-34,(A).(2),Morbidity,Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,15-34,(A).(3),Morbidity,Fetal alcohol syndrome,3,8,8,0,23455.8168,1,1,3,8,8,0,23455.8168
BC,2012,Male,35-64,(1).(1),Morbidity,Tuberculosis,43,1413,1362,51,1095435.666,0.517217,0.517217,22.240331,730.827621,704.449554,26.378067,566577.9489
BC,2012,Male,35-64,(1).(2),Morbidity,HIV,235,4311,3917,394,4944111.757,0.063975,0.063975,15.034125,275.796225,250.590075,25.20615,316299.5496
BC,2012,Male,35-64,(1).(3),Morbidity,Lower respiratory tract infections,956,6097,5823,274,7541845.574,0.1281,0.1281,122.4636,781.0257,745.9263,35.0994,966110.4181
BC,2012,Male,35-64,(2).(1),Morbidity,Oral cavity and pharynx cancer,78,773,752,21,1043642.442,0.589785,0.589785,46.00323,455.903805,443.51832,12.385485,615524.6575
BC,2012,Male,35-64,(2).(2),Morbidity,Oesaphageal cancer,55,554,540,14,909679.3892,0.589497,0.589497,32.422335,326.581338,318.32838,8.252958,536253.2709
BC,2012,Male,35-64,(2).(3),Morbidity,Colorectal cancer,551,5378,5249,129,7971169.042,0.272224,0.272224,149.995424,1464.020672,1428.903776,35.116896,2169943.521
BC,2012,Male,35-64,(2).(4),Morbidity,Liver cancer,173,966,950,16,1634835.539,0.21283,0.212751,36.81959,205.59378,202.1885,3.40528,347942.0477
BC,2012,Male,35-64,(2).(5),Morbidity,Pancreatic cancer,85,1422,1376,46,1790580.927,0.110563,0.110563,9.397855,157.220586,152.134688,5.085898,197971.999
BC,2012,Male,35-64,(2).(6),Morbidity,Laryngeal cancer,34,353,353,0,501462.8626,0.369697,0.369697,12.569698,130.503041,130.503041,0,185389.3159
BC,2012,Male,35-64,(2).(7),Morbidity,Breast cancer,8,9,9,0,33599.071,0,0,0,0,0,0,0
BC,2012,Male,35-64,(3).(1),Morbidity,Diabetes,873,8697,7917,780,9929899.604,0.039783,0.039721,34.730559,345.992751,314.962011,31.03074,395041.1959
BC,2012,Male,35-64,(4).(1),Morbidity,Alcoholic psychoses,1565,7497,6012,1485,6280274.005,1,1,1565,7497,6012,1485,6280274.005
BC,2012,Male,35-64,(4).(2),Morbidity,Alcohol abuse,192,542,542,0,616446.8537,1,1,192,542,542,0,616446.8537
BC,2012,Male,35-64,(4).(3),Morbidity,Alcohol dependence,387,2466,1951,515,1759748.332,1,1,387,2466,1951,515,1759748.332
BC,2012,Male,35-64,(4).(4),Morbidity,Degeneration of nervous system due to alcohol,17,350,217,133,277632.6265,1,1,17,350,217,133,277632.6265
BC,2012,Male,35-64,(4).(5),Morbidity,Epilepsy,367,2205,1692,513,2498650.257,0.34741,0.34741,127.49947,766.03905,587.81772,178.22133,868056.0859
BC,2012,Male,35-64,(4).(6),Morbidity,Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,35-64,(4).(7),Morbidity,Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,35-64,(5).(1),Morbidity,Hypertension,135,580,468,112,677816.261,0.238184,0.238184,32.15484,138.14672,111.470112,26.676608,161444.9883
BC,2012,Male,35-64,(5).(2),Morbidity,Ischaemic heart disease,4382,20457,20210,247,45088749.26,0.041257,-0.15045,180.788174,843.994449,833.80397,10.190479,1860226.528
BC,2012,Male,35-64,(5).(3),Morbidity,Alcoholic cardiomypathy,4,31,31,0,23623.8704,1,1,4,31,31,0,23623.8704
BC,2012,Male,35-64,(5).(4),Morbidity,Atrial fibrillation and cardiac arrhythmia,937,3481,3428,53,6879819.093,0.156719,0.156719,146.845703,545.538839,537.232732,8.306107,1078198.368
BC,2012,Male,35-64,(5).(5),Morbidity,Haemorrhagic stroke,276,4653,3902,751,7505279.914,0.237998,0.237998,65.687448,1107.404694,928.668196,178.736498,1786241.609
BC,2012,Male,35-64,(5).(6),Morbidity,Ischaemic stroke,693,8111,6460,1651,8666116.562,0.010781,0.010781,7.471233,87.444691,69.64526,17.799431,93429.40265
BC,2012,Male,35-64,(5).(7),Morbidity,Oesophageal varices,45,287,278,9,420027.2004,0.549157,0.549157,24.712065,157.608059,152.665646,4.942413,230660.8773
BC,2012,Male,35-64,(6).(1),Morbidity,Alcoholic gastritis,98,263,263,0,352567.1669,1,1,98,263,263,0,352567.1669
BC,2012,Male,35-64,(6).(2),Morbidity,Liver cirrhosis,488,5340,4716,624,6514994.908,0.549157,0.549157,267.988616,2932.49838,2589.824412,342.673968,3577755.059
BC,2012,Male,35-64,(6).(3),Morbidity,Acute pancreatitis,514,3332,3332,0,3939902.751,0.422443,0.422443,217.135702,1407.580076,1407.580076,0,1664384.338
BC,2012,Male,35-64,(6).(4),Morbidity,Chronic pancreatitis,75,427,427,0,409184.8704,0.549979,0.549979,41.248425,234.841033,234.841033,0,225043.0858
BC,2012,Male,35-64,(6).(5),Morbidity,Alcohol-induced pancreatitis,326,1739,1739,0,1970876.17,1,1,326,1739,1739,0,1970876.17
BC,2012,Male,35-64,(7).(1),Morbidity,Motor vehicle collisions,832,7998,6897,1101,12507643.64,0.208254153,0.208254153,173.2674553,1665.616716,1436.328893,229.2878225,2604768.732
BC,2012,Male,35-64,(8).(1),Morbidity,Falls,2100,17185,14654,2531,21281514.91,0.248975,0.248975,522.8475,4278.635375,3648.47965,630.155725,5298565.175
BC,2012,Male,35-64,(8).(2),Morbidity,Drowning,5,39,39,0,26342.757,0.248975,0.248975,1.244875,9.710025,9.710025,0,6558.687924
BC,2012,Male,35-64,(8).(3),Morbidity,Fires,37,330,326,4,949358.0414,0.248975,0.248975,9.212075,82.16175,81.16585,0.9959,236366.4184
BC,2012,Male,35-64,(8).(4),Morbidity,Accidental poisoning by substances other than alcohol,448,2862,2316,546,3484503.297,0.248975,0.248975,111.5408,712.56645,576.6261,135.94035,867554.2085
BC,2012,Male,35-64,(8).(5).(1),Morbidity,Accidental poisoning by alcohol,23,198,81,117,235599.7557,1,1,23,198,81,117,235599.7557
BC,2012,Male,35-64,(8).(5).(2),Morbidity,Accidental poisoning by NB alcohol,13,137,130,7,176600.7505,1,1,13,137,130,7,176600.7505
BC,2012,Male,35-64,(8).(6),Morbidity,Other unintentional injuries,1473,9396,8822,574,16676678.39,0.248975,0.248975,366.740175,2339.3691,2196.45745,142.91165,4152076.003
BC,2012,Male,35-64,(9).(1),Morbidity,Intentional self-poisoning by substances other than alcohol,439,2842,2643,199,3198829.926,0.29562,0.29562,129.77718,840.15204,781.32366,58.82838,945638.1028
BC,2012,Male,35-64,(9).(2).(1),Morbidity,Intentional self-poisoning by alcohol,14,77,77,0,57523.7482,1,1,14,77,77,0,57523.7482
BC,2012,Male,35-64,(9).(2).(2),Morbidity,Intentional self-poisoning by NB alcohol,6,34,34,0,31265.6084,1,1,6,34,34,0,31265.6084
BC,2012,Male,35-64,(9).(3),Morbidity,Other intentional self-harm,90,1611,1366,245,1918975.397,0.29562,0.29562,26.6058,476.24382,403.81692,72.4269,567287.5068
BC,2012,Male,35-64,(9).(4),Morbidity,Assault / homicide,408,2847,2444,403,4275801.99,0.29562,0.29562,120.61296,841.63014,722.49528,119.13486,1264012.584
BC,2012,Male,35-64,(9).(5),Morbidity,Other intentional injury,6,35,35,0,75023.4443,0.29562,0.29562,1.77372,10.3467,10.3467,0,22178.4306
BC,2012,Male,35-64,(A).(1),Morbidity,Complication of pregnancy by maternal use of alcohol,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,35-64,(A).(2),Morbidity,Low birth weight,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,35-64,(A).(3),Morbidity,Fetal alcohol syndrome,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,65+,(1).(1),Morbidity,Tuberculosis,40,1699,1605,94,1298797.327,0.419131,0.419131,16.76524,712.103569,672.705255,39.398314,544366.2225
BC,2012,Male,65+,(1).(2),Morbidity,HIV,16,263,228,35,414500.7235,0.04371,0.04371,0.69936,11.49573,9.96588,1.52985,18117.82662
BC,2012,Male,65+,(1).(3),Morbidity,Lower respiratory tract infections,2522,23422,20204,3218,22329785.51,0.095885,0.095885,241.82197,2245.81847,1937.26054,308.55793,2141091.484
BC,2012,Male,65+,(2).(1),Morbidity,Oral cavity and pharynx cancer,51,377,377,0,679998.1815,0.501408,0.501408,25.571808,189.030816,189.030816,0,340956.5282
BC,2012,Male,65+,(2).(2),Morbidity,Oesaphageal cancer,93,1482,1342,140,1902269.32,0.512316,0.512316,47.645388,759.252312,687.528072,71.72424,974563.0088
BC,2012,Male,65+,(2).(3),Morbidity,Colorectal cancer,1038,12036,11350,686,16463475.15,0.294946,0.294946,306.153948,3549.970056,3347.6371,202.332956,4855836.142
BC,2012,Male,65+,(2).(4),Morbidity,Liver cancer,186,1478,1362,116,1891470.478,0.209787,0.209736,39.020382,310.065186,285.729894,24.335292,396805.9171
BC,2012,Male,65+,(2).(5),Morbidity,Pancreatic cancer,113,1521,1454,67,2150926.81,0.136534,0.136534,15.428342,207.668214,198.520436,9.147778,293674.641
BC,2012,Male,65+,(2).(6),Morbidity,Laryngeal cancer,30,339,331,8,453060.0675,0.304954,0.304954,9.14862,103.379406,100.939774,2.439632,138162.4798
BC,2012,Male,65+,(2).(7),Morbidity,Breast cancer,10,31,31,0,45104.5781,0,0,0,0,0,0,0
BC,2012,Male,65+,(3).(1),Morbidity,Diabetes,1151,16745,14375,2370,17222031.26,0.049442,0.049402,56.907742,827.90629,710.72875,117.17754,851491.6695
BC,2012,Male,65+,(4).(1),Morbidity,Alcoholic psychoses,329,4582,2558,2024,2903339.204,1,1,329,4582,2558,2024,2903339.204
BC,2012,Male,65+,(4).(2),Morbidity,Alcohol abuse,48,302,212,90,222268.674,1,1,48,302,212,90,222268.674
BC,2012,Male,65+,(4).(3),Morbidity,Alcohol dependence,74,693,515,178,377980.3466,1,1,74,693,515,178,377980.3466
BC,2012,Male,65+,(4).(4),Morbidity,Degeneration of nervous system due to alcohol,11,205,121,84,127236.6912,1,1,11,205,121,84,127236.6912
BC,2012,Male,65+,(4).(5),Morbidity,Epilepsy,138,889,759,130,949688.4521,0.270487,0.270487,37.327206,240.462943,205.299633,35.16331,256878.3803
BC,2012,Male,65+,(4).(6),Morbidity,Alcoholic polyneuropathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,65+,(4).(7),Morbidity,Alcoholic myopathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,65+,(5).(1),Morbidity,Hypertension,125,901,787,114,1004069.969,0.195272,0.195272,24.409,175.940072,153.679064,22.261008,196066.751
BC,2012,Male,65+,(5).(2),Morbidity,Ischaemic heart disease,5821,37224,35340,1884,67624420.94,0.012553,-0.16042,73.071013,467.272872,443.62302,23.649852,848889.3561
BC,2012,Male,65+,(5).(3),Morbidity,Alcoholic cardiomypathy,0,0,0,0,0,1,1,0,0,0,0,0
BC,2012,Male,65+,(5).(4),Morbidity,Atrial fibrillation and cardiac arrhythmia,2015,10567,9868,699,16173713.45,0.118834,0.118834,239.45051,1255.718878,1172.653912,83.064966,1921987.064
BC,2012,Male,65+,(5).(5),Morbidity,Haemorrhagic stroke,455,8292,6330,1962,9712829.713,0.211549,0.211549,96.254795,1754.164308,1339.10517,415.059138,2054739.413
BC,2012,Male,65+,(5).(6),Morbidity,Ischaemic stroke,1914,29259,21721,7538,27120380.13,-0.01393,-0.01393,-26.66202,-407.57787,-302.57353,-105.00434,-377786.8952
BC,2012,Male,65+,(5).(7),Morbidity,Oesophageal varices,8,27,27,0,32804.9751,0.528868,0.528868,4.230944,14.279436,14.279436,0,17349.50157
BC,2012,Male,65+,(6).(1),Morbidity,Alcoholic gastritis,11,68,66,2,52485.5313,1,1,11,68,66,2,52485.5313
BC,2012,Male,65+,(6).(2),Morbidity,Liver cirrhosis,157,2250,1784,466,2290140.505,0.528868,0.528868,83.032276,1189.953,943.500512,246.452488,1211182.029
BC,2012,Male,65+,(6).(3),Morbidity,Acute pancreatitis,373,2886,2773,113,3259110.309,0.398524,0.398524,148.649452,1150.140264,1105.107052,45.033212,1298833.677
BC,2012,Male,65+,(6).(4),Morbidity,Chronic pancreatitis,22,153,153,0,142077.956,0.495229,0.495229,10.895038,75.770037,75.770037,0,70361.12407
BC,2012,Male,65+,(6).(5),Morbidity,Alcohol-induced pancreatitis,50,435,393,42,398151.5081,1,1,50,435,393,42,398151.5081
BC,2012,Male,65+,(7).(1),Morbidity,Motor vehicle collisions,355,6237,5363,874,7610691.331,0.080503793,0.080503793,28.57884652,502.1021569,431.7418419,70.36031508,612689.5195
BC,2012,Male,65+,(8).(1),Morbidity,Falls,4324,80899,60421,20478,72545418.32,0.178767,0.178767,772.988508,14462.07153,10801.28091,3660.790626,12968726.8
BC,2012,Male,65+,(8).(2),Morbidity,Drowning,1,1,1,0,1952.5948,0.178767,0.178767,0.178767,0.178767,0.178767,0,349.0595146
BC,2012,Male,65+,(8).(3),Morbidity,Fires,21,547,458,89,1005006.372,0.178767,0.178767,3.754107,97.785549,81.875286,15.910263,179661.9741
BC,2012,Male,65+,(8).(4),Morbidity,Accidental poisoning by substances other than alcohol,176,1755,1294,461,1546446.46,0.178767,0.178767,31.462992,313.736085,231.324498,82.411587,276453.5943
BC,2012,Male,65+,(8).(5).(1),Morbidity,Accidental poisoning by alcohol,5,139,37,102,112123.4816,1,1,5,139,37,102,112123.4816
BC,2012,Male,65+,(8).(5).(2),Morbidity,Accidental poisoning by NB alcohol,3,55,19,36,49066.9504,1,1,3,55,19,36,49066.9504
BC,2012,Male,65+,(8).(6),Morbidity,Other unintentional injuries,575,7872,6201,1671,9271942.12,0.178767,0.178767,102.791025,1407.253824,1108.534167,298.719657,1657517.277
